Origin_airport,Destination_airport,Origin_city,Destination_city,Passengers,Seats,Flights,Distance,Fly_date,Origin_population,Destination_population,Org_airport_lat,Org_airport_long,Dest_airport_lat,Dest_airport_long
DAL,HOU,"Dallas, TX","Houston, TX",5214,7946,58,239,2003-08-01,11164066,5084017,32.8470993041992,-96.8517990112305,29.64539909,-95.27890015
LIT,MEM,"Little Rock, AR","Memphis, TN",5750,8500,68,129,1999-09-01,584736,1169733,34.7294006348,-92.2242965698,35.0424003601074,-89.9766998291016
PHL,PIT,"Philadelphia, PA","Pittsburgh, PA",5886,8568,68,267,1999-09-01,11042574,2404337,39.871898651123,-75.241096496582,40.49150085,-80.23290253
SAV,CLT,"Savannah, GA","Charlotte, NC",1265,1350,27,214,2006-05-01,321356,1583869,32.12760162,-81.20210266,35.2140007019043,-80.9430999755859
CVG,JAX,"Cincinnati, OH","Jacksonville, FL",122,183,1,614,2004-04-01,2083905,1222731,39.0488014221,-84.6678009033,30.4941005706787,-81.6878967285156
MIA,MSP,"Miami, FL","Minneapolis, MN",1826,3100,25,1501,2001-09-01,10240512,3024111,25.7931995391846,-80.2906036376953,44.8819999695,-93.2218017578
PDX,HNL,"Portland, OR","Honolulu, HI",5667,6720,30,2603,2008-11-01,2203745,902745,45.58869934,-122.5979996,21.3187007904053,-157.921997070312
MSY,ORD,"New Orleans, LA","Chicago, IL",102,147,1,837,1994-08-01,1286646,17018756,29.9934005737305,-90.2580032348633,41.97859955,-87.90480042
RDU,BOS,"Raleigh, NC","Boston, MA",174,300,2,612,1990-09-01,548230,8269386,35.8776016235352,-78.7874984741211,42.36429977,-71.00520325
SLC,SJC,"Salt Lake City, UT","San Jose, CA",865,1116,16,585,2008-12-01,1111600,1810646,40.7883987426758,-111.977996826172,37.3625984191895,-121.929000854492
DFW,FWA,"Dallas, TX","Fort Wayne, IN",0,0,4,859,2006-03-01,11998822,406112,32.896800994873,-97.0380020141602,40.97850037,-85.19509888
ORD,ANC,"Chicago, IL","Anchorage, AK",0,0,4,2846,1996-12-01,17287860,301589,41.97859955,-87.90480042,61.1744003295898,-149.996002197266
MCO,DFW,"Orlando, FL","Dallas, TX",9579,13346,94,984,1993-01-01,1334092,8450926,28.4293994903564,-81.3089981079102,32.896800994873,-97.0380020141602
MOB,ATL,"Mobile, AL","Atlanta, GA",6123,7500,150,302,2008-03-01,409132,5385586,30.691200256348,-88.242797851562,33.6366996765137,-84.4281005859375
EWR,SAN,"Newark, NJ","San Diego, CA",2914,4630,30,2425,2001-12-01,18490029,2867094,40.6925010681152,-74.168701171875,32.7336006165,-117.190002441
CAE,DFW,"Columbia, SC","Dallas, TX",0,0,13,922,2009-10-01,744730,12895230,33.9388008117676,-81.119499206543,32.896800994873,-97.0380020141602
HNL,LAX,"Honolulu, HI","Los Angeles, CA",15167,19412,67,2556,1993-01-01,862867,23154972,21.3187007904053,-157.921997070312,33.94250107,-118.4079971
LAX,ABQ,"Los Angeles, CA","Albuquerque, NM",5838,8768,64,677,2007-12-01,25385206,834685,33.94250107,-118.4079971,35.0401992797852,-106.609001159668
OAK,PDX,"Oakland, CA","Portland, OR",1613,2604,21,543,2005-09-01,4149607,2084053,37.7212982177734,-122.221000671387,45.58869934,-122.5979996
LAX,SJC,"Los Angeles, CA","San Jose, CA",3915,5972,46,308,1995-11-01,23203726,1609027,33.94250107,-118.4079971,37.3625984191895,-121.929000854492
LAX,LAS,"Los Angeles, CA","Las Vegas, NV",25175,32836,254,236,1997-06-01,23583460,1105005,33.94250107,-118.4079971,36.08010101,-115.1520004
MIA,CLT,"Miami, FL","Charlotte, NC",2646,7611,59,650,2003-10-01,10561342,1436890,25.7931995391846,-80.2906036376953,35.2140007019043,-80.9430999755859
DFW,PHX,"Dallas, TX","Phoenix, AZ",804,950,19,868,2003-02-01,11164066,3600163,32.896800994873,-97.0380020141602,33.4342994689941,-112.012001037598
SAN,ORD,"San Diego, CA","Chicago, IL",13069,17484,93,1723,1993-07-01,2609266,16876600,32.7336006165,-117.190002441,41.97859955,-87.90480042
JFK,BOS,"New York, NY","Boston, MA",4070,7874,31,187,1990-03-01,33737966,8269386,40.63980103,-73.77890015,42.36429977,-71.00520325
DTW,GRB,"Detroit, MI","Green Bay, WI",1707,2000,16,288,2007-06-01,8913164,300914,42.2123985290527,-83.353401184082,44.4850997924805,-88.1296005249023
BOS,DTW,"Boston, MA","Detroit, MI",17036,26186,137,632,1999-04-01,8550938,8962394,42.36429977,-71.00520325,42.2123985290527,-83.353401184082
LAX,DFW,"Los Angeles, CA","Dallas, TX",22802,26520,195,1235,2006-01-01,25427320,11998822,33.94250107,-118.4079971,32.896800994873,-97.0380020141602
IAD,DTW,"Washington, DC","Detroit, MI",572,2728,22,383,2008-01-01,10755872,8847562,38.94449997,-77.45580292,42.2123985290527,-83.353401184082
MIA,ATL,"Miami, FL","Atlanta, GA",3720,4297,31,595,1999-03-01,9521044,3988728,25.7931995391846,-80.2906036376953,33.6366996765137,-84.4281005859375
CVG,BHM,"Cincinnati, OH","Birmingham, AL",1087,1610,23,396,2005-02-01,2102422,1090441,39.0488014221,-84.6678009033,33.56290054,-86.75350189
ORD,IAD,"Chicago, IL","Washington, DC",963,1464,12,589,2007-08-01,18903872,10626066,41.97859955,-87.90480042,38.94449997,-77.45580292
ATL,BWI,"Atlanta, GA","Baltimore, MD",14908,20826,178,576,2009-01-01,5475213,2690886,33.6366996765137,-84.4281005859375,39.17539978,-76.66829681
GRI,MCI,"Grand Island, NE","Kansas City, MO",321,494,26,222,2007-10-01,69429,2011857,40.9674987792969,-98.3096008300781,39.2976,-94.713898
EVV,ORD,"Evansville, IN","Chicago, IL",4361,7900,158,273,2007-08-01,350065,18903872,38.0369987488,-87.5324020386,41.97859955,-87.90480042
CLT,PIT,"Charlotte, NC","Pittsburgh, PA",1467,1568,16,366,1994-05-01,1108977,2471125,35.2140007019043,-80.9430999755859,40.49150085,-80.23290253
STL,JAX,"St. Louis, MO","Jacksonville, FL",231,428,4,753,1990-11-01,2584656,931288,38.7486991882324,-90.370002746582,30.4941005706787,-81.6878967285156
PHL,ORD,"Philadelphia, PA","Chicago, IL",3577,8610,30,678,1992-10-01,10934282,16720340,39.871898651123,-75.241096496582,41.97859955,-87.90480042
